iteration,date,direction,entry_price,exit_price,stop_loss,position_size,pnl,duration_hours,balance,signal,exit_reason,is_partial,entry_rsi_14,exit_rsi_14,entry_macd_histogram,exit_macd_histogram,ensemble_score,market_phase,trend_strength
5,2024-03-22 21:00:00,short,63419.74,63151.15,67621.27,0.016081,3.3,3.5,10201.85,StrongSell,PartialExit_12pct,True,39.97,50.02,-23.275379,48.737427,0.94,downtrend,0.3
5,2024-03-22 21:30:00,short,63419.74,63039.83,67621.27,0.117928,37.34,4.0,10239.19,StrongSell,QuickProfitTaken,False,39.97,52.82,-23.275379,25.308754,0.94,downtrend,0.3
6,2024-03-23 01:00:00,long,63681.88,63942.41,56920.86,0.009582,1.88,6.5,10241.07,StrongBuy,PartialExit_12pct,True,44.82,55.74,38.650681,132.765694,1.0,downtrend,0.75
6,2024-03-23 01:30:00,long,63681.88,64117.54,56920.86,0.070266,26.12,7.0,10267.19,StrongBuy,QuickProfitTaken,False,44.82,56.45,38.650681,155.853394,1.0,downtrend,0.75
6,2024-03-23 04:30:00,long,63621.93,63894.63,60916.38,0.015624,3.26,0.5,10270.46,StrongBuy,PartialExit_12pct,True,64.38,66.66,89.735249,90.068575,1.0,ranging_at_support,0.45
6,2024-03-23 05:30:00,long,63621.93,64080.25,60916.38,0.114573,45.19,1.5,10315.65,StrongBuy,QuickProfitTaken,False,64.38,68.27,89.735249,96.759278,1.0,ranging_at_support,0.45
5,2024-03-23 13:00:00,short,63890.3,64605.79,65505.3,0.133607,-104.18,8.0,10211.47,StrongSell,MaxDurationReached_uptrend,False,67.7,59.86,92.334565,22.343114,1.0,ranging_at_support,0.56
6,2024-03-23 14:00:00,long,64636.19,64822.36,62712.81,0.015461,1.88,6.0,10213.35,StrongBuy,PartialExit_12pct,True,59.94,57.2,111.936842,18.648268,1.0,neutral,0.64
6,2024-03-23 14:30:00,long,64636.19,65253.61,62712.81,0.113383,62.64,6.5,10275.99,StrongBuy,QuickProfitTaken,False,59.94,65.68,111.936842,47.246652,1.0,neutral,0.64
6,2024-03-23 23:30:00,long,65743.98,64064.92,64103.15,0.127576,-222.49,6.0,10053.5,StrongBuy,StopLoss,False,76.56,11.3,88.353957,-156.71991,0.99,uptrend,0.67
5,2024-03-24 07:00:00,short,64316.04,64200.67,65523.21,0.015748,0.8,1.0,10054.3,StrongSell,PartialExit_12pct,True,47.42,41.66,-12.660938,-6.856567,0.93,ranging_at_support,0.75
6,2024-03-24 10:30:00,long,64952.99,65111.75,63488.46,0.015117,1.42,0.5,10055.72,StrongBuy,PartialExit_12pct,True,68.59,73.1,113.551859,110.27802,0.84,neutral,0.3
6,2024-03-24 11:30:00,long,64952.99,65346.3,63488.46,0.110861,36.38,1.5,10092.09,StrongBuy,QuickProfitTaken,False,68.59,72.66,113.551859,104.918546,0.84,neutral,0.3
5,2024-03-24 12:00:00,short,64316.04,65561.31,65523.21,0.115484,-151.31,6.0,9940.78,StrongSell,StopLoss,False,47.42,73.72,-12.660938,112.598751,0.93,ranging_at_support,0.75
5,2024-03-26 05:00:00,short,69864.97,70438.6,75240.69,0.060273,-38.8,7.0,9901.98,StrongSell,MaxDurationReached_uptrend,False,59.88,49.73,-97.806297,-73.296851,0.96,uptrend,0.75
5,2024-03-26 11:00:00,short,70928.17,70798.31,73250.77,0.010836,0.64,0.5,9902.62,StrongSell,PartialExit_12pct,True,56.4,51.67,-17.519594,-35.113852,1.0,uptrend,0.3
5,2024-03-26 13:30:00,short,70928.17,70487.9,73250.77,0.079463,29.36,3.0,9931.98,StrongSell,QuickProfitTaken,False,56.4,47.62,-17.519594,-70.763891,1.0,uptrend,0.3
6,2024-03-28 04:30:00,long,69538.41,69753.09,68004.94,0.014181,2.06,2.0,9934.04,StrongBuy,PartialExit_12pct,True,58.21,65.21,55.230796,62.601353,0.43,ranging_at_resistance,0.75
6,2024-03-28 06:00:00,long,69538.41,70104.37,68004.94,0.10399,51.59,3.5,9985.63,StrongBuy,QuickProfitTaken,False,58.21,67.89,55.230796,87.517156,0.43,ranging_at_resistance,0.75
6,2024-03-28 23:00:00,long,70787.49,70942.11,68181.63,0.014014,1.17,5.5,9986.8,StrongBuy,PartialExit_12pct,True,49.73,49.28,-64.783803,-29.067168,0.96,ranging_at_support,0.43
6,2024-03-29 07:30:00,long,70787.49,69827.58,68181.63,0.102769,-105.88,14.0,9880.93,StrongBuy,MaxDurationReached_neutral,False,49.73,27.68,-64.783803,-67.232036,0.96,ranging_at_support,0.43
7,2024-03-30 23:00:00,short,69914.72,69625.84,70443.95,0.014326,3.14,2.5,9884.06,StrongSell,PartialExit_12pct,True,24.89,25.44,-35.265656,-43.385126,1.0,neutral,0.48
7,2024-03-31 01:30:00,short,69914.72,70080.45,70443.95,0.105059,-24.77,5.0,9859.3,StrongSell,StopLoss,False,24.89,55.67,-35.265656,24.645911,1.0,neutral,0.48
6,2024-03-31 12:00:00,long,70376.87,70476.5,69659.51,0.013932,0.41,2.5,9859.7,StrongBuy,PartialExit_12pct,True,60.98,61.33,14.533676,10.928458,0.98,ranging_at_resistance,0.53
6,2024-03-31 18:30:00,long,70376.87,70950.54,69659.51,0.102164,51.39,9.0,9911.09,StrongBuy,QuickProfitTaken,False,60.98,68.96,14.533676,12.960777,0.98,ranging_at_resistance,0.53
7,2024-03-31 23:30:00,short,70549.83,71244.27,71208.23,0.118028,-90.33,5.5,9820.76,StrongSell,StopLoss,False,58.94,80.42,-10.891361,27.829612,1.0,ranging_at_support,0.75
7,2024-04-01 05:30:00,short,70487.56,69239.89,71713.57,0.021052,24.79,0.5,9845.55,StrongSell,PartialExit_18pct,True,33.49,17.25,-89.552317,-168.730942,1.0,ranging_at_support,0.42
7,2024-04-01 06:00:00,short,70487.56,69439.76,71713.57,0.095902,93.78,1.0,9939.33,StrongSell,OversoldExit,False,33.49,19.83,-89.552317,-196.743232,1.0,ranging_at_support,0.42
7,2024-04-02 02:00:00,short,68766.82,68518.69,70708.68,0.014576,2.61,7.5,9941.94,StrongSell,PartialExit_12pct,True,41.89,32.85,-5.660438,-48.19924,1.0,downtrend,0.53
7,2024-04-02 02:30:00,short,68766.82,67053.36,70708.68,0.10689,175.89,8.0,10117.83,StrongSell,QuickProfitTaken,False,41.89,15.02,-5.660438,-182.143073,1.0,downtrend,0.53
6,2024-04-02 03:30:00,long,69821.38,66887.7,66930.37,0.117702,-353.35,6.0,9764.48,StrongBuy,StopLoss,False,60.61,7.21,142.079265,-307.288722,0.95,neutral,0.61
7,2024-04-02 08:30:00,short,66670.52,66314.32,70681.93,0.108285,31.37,4.0,9795.85,StrongSell,QuickProfitTaken,False,6.85,12.61,-315.882887,-58.944876,1.0,downtrend,0.2
7,2024-04-02 16:00:00,short,65828.93,65366.44,69156.69,0.015578,6.18,0.5,9802.04,StrongSell,PartialExit_12pct,True,36.58,41.82,55.69028,60.883167,1.0,downtrend,0.75
7,2024-04-02 17:00:00,short,65828.93,65490.72,69156.69,0.114242,31.13,1.5,9833.17,StrongSell,QuickProfitTaken,False,36.58,42.4,55.69028,90.130709,1.0,downtrend,0.75
7,2024-04-03 00:00:00,short,65615.78,65164.2,69323.72,0.130765,50.5,5.5,9883.67,StrongSell,QuickProfitTaken,False,52.09,42.93,139.202473,27.006285,1.0,downtrend,0.75
6,2024-04-03 03:30:00,long,65981.55,66225.7,61459.92,0.002084,0.37,7.5,9884.04,StrongBuy,PartialExit_12pct,True,65.6,60.85,164.880089,105.33869,0.96,ranging_at_resistance,0.56
6,2024-04-03 04:00:00,long,65981.55,66341.83,61459.92,0.015284,4.49,8.0,9888.53,StrongBuy,QuickProfitTaken,False,65.6,68.66,164.880089,122.174323,0.96,ranging_at_resistance,0.56
6,2024-04-03 08:30:00,long,66141.68,66518.3,64448.43,0.119403,37.05,2.5,9925.58,StrongBuy,QuickProfitTaken,False,64.83,70.13,90.227266,51.612903,0.82,neutral,0.53
6,2024-04-03 14:00:00,long,65976.01,66761.18,64973.57,0.018033,12.96,1.0,9938.54,StrongBuy,PartialExit_15pct,True,34.57,58.36,-68.406026,-5.893579,0.8,ranging_at_resistance,0.45
7,2024-04-03 14:00:00,short,65433.86,66815.09,66843.87,0.131839,-190.82,12.5,9747.72,StrongSell,MaxDurationReached_neutral,False,49.21,58.36,49.235482,-5.893579,1.0,downtrend,0.53
6,2024-04-03 14:30:00,long,65976.01,66637.71,64973.57,0.102186,60.84,1.5,9808.56,StrongBuy,QuickProfitTaken,False,34.57,58.6,-68.406026,25.619891,0.8,ranging_at_resistance,0.45
6,2024-04-03 22:00:00,long,65760.66,66010.88,63721.28,0.014597,2.69,1.0,9811.25,StrongBuy,PartialExit_12pct,True,32.48,44.72,-47.595482,-11.204508,0.74,ranging_at_support,0.45
6,2024-04-03 22:30:00,long,65760.66,66130.13,63721.28,0.107048,32.49,1.5,9843.74,StrongBuy,QuickProfitTaken,False,32.48,56.07,-47.595482,9.461092,0.74,ranging_at_support,0.45
6,2024-04-04 10:00:00,long,66216.0,66360.47,65062.14,0.121298,9.48,9.5,9853.22,StrongBuy,SmallProfitLongTimeBasedExit,False,58.23,70.58,40.828793,82.778489,1.0,ranging_at_resistance,0.55
6,2024-04-04 23:00:00,long,67986.43,68309.97,63883.28,0.118267,30.2,1.5,9883.42,StrongBuy,QuickProfitTaken,False,51.94,56.38,-89.929242,-82.023744,0.75,uptrend,0.53
7,2024-04-05 02:30:00,short,67913.36,67648.55,71851.08,0.015576,3.07,5.0,9886.49,StrongSell,PartialExit_15pct,True,51.94,37.6,-89.929242,-118.235517,1.0,uptrend,0.53
7,2024-04-05 05:00:00,short,67913.36,66703.08,71851.08,0.088263,100.88,7.5,9987.37,StrongSell,QuickProfitTaken,False,51.94,33.79,-89.929242,-178.044796,1.0,uptrend,0.53
6,2024-04-05 13:30:00,long,66927.31,67464.71,64866.41,0.018083,8.5,0.5,9995.87,StrongBuy,PartialExit_15pct,True,48.62,54.84,-5.198306,44.843389,1.0,downtrend,0.53
6,2024-04-05 14:30:00,long,66927.31,68100.59,64866.41,0.102471,113.31,1.5,10109.18,StrongBuy,QuickProfitTaken,False,48.62,65.68,-5.198306,135.983187,1.0,downtrend,0.53
6,2024-04-06 05:00:00,long,67986.95,67971.28,63864.69,0.120323,-10.07,12.0,10099.11,StrongBuy,SmallProfitLongTimeBasedExit,False,61.66,60.72,116.265097,1.598959,0.62,uptrend,0.53
7,2024-04-06 13:00:00,short,67645.11,67599.73,68468.14,0.015162,-0.34,8.5,10098.77,StrongSell,PartialExit_12pct,True,59.3,31.6,-16.573605,-44.953693,1.0,ranging_at_resistance,0.48
6,2024-04-06 16:30:00,long,68030.32,68102.54,67121.26,0.014413,0.06,7.5,10098.83,StrongBuy,PartialExit_12pct,True,64.8,62.0,1.785273,29.691537,0.88,ranging_at_resistance,0.52
7,2024-04-06 17:00:00,short,67645.11,68163.27,68468.14,0.111186,-65.16,12.5,10033.67,StrongSell,MaxDurationReached_ranging_at_resistance,False,59.3,61.64,-16.573605,33.290561,1.0,ranging_at_resistance,0.48
6,2024-04-06 18:30:00,long,68030.32,68270.82,67121.26,0.105697,18.22,9.5,10051.88,StrongBuy,SmallProfitLongTimeBasedExit,False,64.8,73.08,1.785273,44.841897,0.88,ranging_at_resistance,0.52
7,2024-04-07 06:30:00,short,69369.18,69275.7,70792.85,0.014681,0.35,0.5,10052.24,StrongSell,PartialExit_12pct,True,46.57,58.83,-33.711337,-44.536928,1.0,ranging_at_support,0.75
7,2024-04-07 19:30:00,short,69369.18,69117.26,70792.85,0.107658,19.67,13.5,10071.9,StrongSell,SmallProfitLongTimeBasedExit,False,46.57,45.06,-33.711337,-69.834392,1.0,ranging_at_support,0.75
6,2024-04-08 07:30:00,long,69828.71,70717.1,68849.79,0.021106,17.27,0.5,10089.17,StrongBuy,PartialExit_18pct,True,71.17,76.78,70.439015,119.720488,0.41,ranging_at_resistance,0.56
7,2024-04-08 07:30:00,short,69280.33,70554.58,70514.56,0.122762,-165.01,10.0,9924.15,StrongSell,StopLoss,False,39.39,76.78,-82.5979,119.720488,1.0,ranging_at_support,0.47
6,2024-04-08 08:30:00,long,69828.71,72031.43,68849.79,0.096152,204.97,1.5,10129.13,StrongBuy,QuickProfitTaken,False,71.17,90.04,70.439015,254.521253,0.41,ranging_at_resistance,0.56
6,2024-04-08 18:00:00,long,72284.02,71923.56,67392.4,0.114697,-49.62,4.5,10079.51,StrongBuy,EndOfTest,False,77.2,36.61,21.077287,-124.060505,0.93,uptrend,0.75
7,2024-04-09 05:30:00,short,71443.21,71138.94,72507.4,0.01403,3.27,4.5,10082.78,StrongSell,PartialExit_12pct,True,30.08,22.26,-102.524271,-64.549484,1.0,ranging_at_support,0.43
7,2024-04-09 06:30:00,short,71443.21,70844.49,72507.4,0.10289,54.28,5.5,10137.06,StrongSell,QuickProfitTaken,False,30.08,25.02,-102.524271,-74.370677,1.0,ranging_at_support,0.43
7,2024-04-09 15:00:00,short,70001.58,68959.87,71717.28,0.018013,17.51,0.5,10154.57,StrongSell,PartialExit_15pct,True,31.99,29.83,-82.486888,-138.009013,1.0,downtrend,0.35
7,2024-04-09 16:00:00,short,70001.58,69203.86,71717.28,0.102071,74.32,1.5,10228.89,StrongSell,QuickProfitTaken,False,31.99,27.26,-82.486888,-137.450986,1.0,downtrend,0.35
7,2024-04-10 08:30:00,short,69383.75,69093.63,70442.42,0.014685,3.24,1.0,10232.13,StrongSell,PartialExit_12pct,True,54.06,43.69,75.515195,30.745727,1.0,ranging_at_support,0.3
7,2024-04-10 10:00:00,short,69383.75,68916.41,70442.42,0.107686,42.88,2.5,10275.01,StrongSell,QuickProfitTaken,False,54.06,48.63,75.515195,-2.176438,1.0,ranging_at_support,0.3
8,2024-04-10 13:00:00,long,69523.61,67932.89,67971.04,0.115445,-191.58,6.5,10083.43,StrongBuy,StopLoss,False,54.15,14.43,86.542577,-119.611889,1.0,neutral,0.58
7,2024-04-10 19:30:00,short,68654.41,70143.95,70099.7,0.124289,-193.76,3.5,9889.67,StrongSell,StopLoss,False,47.21,80.19,25.404683,141.977933,1.0,ranging_at_resistance,0.53
7,2024-04-11 11:30:00,short,70608.27,70070.81,71773.22,0.118325,55.27,5.5,9944.94,StrongSell,QuickProfitTaken,False,52.53,36.47,-54.879014,-115.371543,1.0,ranging_at_support,0.53
8,2024-04-12 02:00:00,long,70329.04,70721.77,68486.99,0.111617,35.96,3.5,9980.9,StrongBuy,QuickProfitTaken,False,53.41,58.78,6.905692,39.908411,1.0,ranging_at_support,0.53
8,2024-04-13 03:30:00,long,66601.5,67161.52,62440.11,0.017391,8.57,0.5,9989.48,StrongBuy,PartialExit_15pct,True,40.32,50.43,76.348947,123.097228,1.0,downtrend,0.53
8,2024-04-13 04:30:00,long,66601.5,67586.33,62440.11,0.098546,90.44,1.5,10079.91,StrongBuy,QuickProfitTaken,False,40.32,59.76,76.348947,204.775939,1.0,downtrend,0.53
8,2024-04-13 13:00:00,long,67451.64,67677.22,65228.35,0.014186,2.24,4.5,10082.15,StrongBuy,PartialExit_12pct,True,73.81,59.66,119.179611,71.586009,1.0,ranging_at_support,0.75
8,2024-04-13 15:00:00,long,67451.64,67882.0,65228.35,0.104034,37.73,6.5,10119.88,StrongBuy,QuickProfitTaken,False,73.81,62.66,119.179611,74.423819,1.0,ranging_at_support,0.75
8,2024-04-13 19:30:00,long,67476.28,66274.39,66310.5,0.118721,-150.63,2.5,9969.25,StrongBuy,StopLoss,False,39.69,22.22,-31.204765,-189.814992,1.0,ranging_at_support,0.46
8,2024-04-14 22:00:00,long,64142.95,65244.94,58134.99,0.080057,83.04,1.5,10052.29,StrongBuy,QuickProfitTaken,False,44.79,57.91,-5.889548,61.714176,1.0,ranging_at_support,0.53
7,2024-04-16 10:00:00,short,62433.38,61888.23,64855.22,0.134633,65.02,5.0,10117.32,StrongSell,QuickProfitTaken,False,45.56,33.86,4.928563,13.544267,1.0,downtrend,0.34
8,2024-04-16 14:00:00,long,63272.1,62369.67,57417.59,0.079608,-76.84,13.0,10040.47,StrongBuy,MaxDurationReached_neutral,False,52.39,40.68,87.407539,4.846447,1.0,downtrend,0.75
7,2024-04-17 02:30:00,short,61715.56,63854.06,67012.29,0.137168,-301.95,10.5,9738.53,StrongSell,MaxDurationReached_neutral,False,33.81,73.13,-88.808723,43.10169,1.0,downtrend,0.26
7,2024-04-17 07:30:00,short,63826.77,63286.11,65032.8,0.019242,9.18,0.5,9747.71,StrongSell,PartialExit_15pct,True,46.99,32.21,-54.351186,-88.924894,1.0,ranging_at_support,0.48
7,2024-04-17 08:30:00,short,63826.77,63328.51,65032.8,0.109037,47.39,1.5,9795.1,StrongSell,QuickProfitTaken,False,46.99,36.08,-54.351186,-102.060624,1.0,ranging_at_support,0.48
8,2024-04-17 22:00:00,long,61031.87,61326.56,53253.94,0.006991,1.63,2.0,9796.73,StrongBuy,PartialExit_12pct,True,42.31,59.48,65.325272,109.83571,1.0,downtrend,0.75
8,2024-04-17 22:30:00,long,61031.87,61632.19,53253.94,0.051265,27.63,2.5,9824.36,StrongBuy,QuickProfitTaken,False,42.31,63.18,65.325272,136.323026,1.0,downtrend,0.75
7,2024-04-18 11:00:00,short,61098.45,62839.28,62800.5,0.134859,-243.12,4.0,9581.24,StrongSell,StopLoss,False,50.59,64.61,-26.150003,137.841393,1.0,downtrend,0.3
7,2024-04-19 00:00:00,short,63405.2,62978.36,67530.61,0.030445,11.07,3.5,9592.31,StrongSell,QuickProfitTaken,False,60.53,40.63,-24.159515,-78.72203,1.0,uptrend,0.58
8,2024-04-20 15:30:00,long,63951.45,64744.67,62015.15,0.097467,71.04,11.0,9663.35,StrongBuy,QuickProfitTaken,False,44.56,78.71,20.731576,88.133147,1.0,ranging_at_resistance,0.53
8,2024-04-21 02:00:00,long,64963.03,65261.88,62976.13,0.018403,4.3,7.0,9667.65,StrongBuy,PartialExit_15pct,True,74.12,65.28,93.781978,9.552801,1.0,uptrend,0.53
8,2024-04-21 02:30:00,long,64963.03,65247.49,62976.13,0.104286,22.87,7.5,9690.52,StrongBuy,QuickProfitTaken,False,74.12,63.65,93.781978,21.006389,1.0,uptrend,0.53
9,2024-04-21 14:00:00,short,64650.53,64995.99,65987.07,0.122174,-50.13,15.5,9640.39,StrongSell,MaxDurationReached_neutral,False,43.46,51.9,-36.624756,-22.615964,1.0,neutral,0.75
8,2024-04-21 19:30:00,long,65156.31,64483.37,64145.36,0.122709,-90.53,15.5,9549.86,StrongBuy,MaxDurationReached_neutral,False,58.59,36.66,-8.023133,-37.579719,1.0,uptrend,0.53
8,2024-04-22 03:00:00,long,64911.86,65238.89,63606.67,0.014627,3.83,1.5,9553.69,StrongBuy,PartialExit_12pct,True,46.79,65.72,3.576368,26.355516,1.0,ranging_at_support,0.53
8,2024-04-22 03:30:00,long,64911.86,65653.46,63606.67,0.107261,72.54,2.0,9626.23,StrongBuy,QuickProfitTaken,False,46.79,70.69,3.576368,70.657159,1.0,ranging_at_support,0.53
9,2024-04-22 15:00:00,short,66051.98,65798.61,66906.23,0.014266,2.67,1.0,9628.9,StrongSell,PartialExit_12pct,True,66.51,40.17,-7.128526,-43.980393,1.0,ranging_at_support,0.54
9,2024-04-22 17:00:00,short,66051.98,66534.15,66906.23,0.104618,-57.38,3.0,9571.52,StrongSell,StopLoss,False,66.51,64.4,-7.128526,11.220307,1.0,ranging_at_support,0.54
8,2024-04-23 14:30:00,long,66491.23,66853.75,65216.49,0.018007,5.33,0.5,9576.85,StrongBuy,PartialExit_15pct,True,63.52,76.92,46.833436,77.996255,1.0,ranging_at_resistance,0.62
8,2024-04-23 20:00:00,long,66491.23,66242.17,65216.49,0.102043,-32.19,6.0,9544.66,StrongBuy,StopLoss,False,63.52,51.38,46.833436,-27.359638,1.0,ranging_at_resistance,0.62
9,2024-04-24 04:00:00,short,66005.68,66719.26,67065.12,0.118205,-92.2,15.5,9452.46,StrongSell,MaxDurationReached_neutral,False,36.31,63.25,-23.01582,14.419653,1.0,ranging_at_support,0.48
8,2024-04-24 04:30:00,long,66609.34,66951.61,65840.34,0.01792,4.94,0.5,9457.4,StrongBuy,PartialExit_15pct,True,63.25,76.14,14.419653,34.557095,1.0,ranging_at_resistance,0.51
8,2024-04-24 08:30:00,long,66609.34,66493.21,65840.34,0.101546,-18.55,4.5,9438.85,StrongBuy,StopLoss,False,63.25,44.03,14.419653,-18.230875,1.0,ranging_at_resistance,0.51
9,2024-04-24 13:00:00,short,66291.54,66027.4,67367.05,0.01397,2.76,2.5,9441.61,StrongSell,PartialExit_12pct,True,44.17,32.63,-47.948027,-47.46104,1.0,ranging_at_support,0.44
9,2024-04-24 14:00:00,short,66291.54,65460.93,67367.05,0.102445,78.34,3.5,9519.95,StrongSell,QuickProfitTaken,False,44.17,19.61,-47.948027,-100.821471,1.0,ranging_at_support,0.44
8,2024-04-25 00:00:00,long,64070.76,64423.32,60671.01,0.012967,3.74,0.5,9523.69,StrongBuy,PartialExit_12pct,True,40.67,41.15,40.522761,69.139592,1.0,downtrend,0.43
8,2024-04-25 01:00:00,long,64070.76,64473.67,60671.01,0.095089,32.2,1.5,9555.89,StrongBuy,QuickProfitTaken,False,40.67,46.96,40.522761,105.370663,1.0,downtrend,0.43
8,2024-04-25 13:30:00,long,64304.16,63374.84,62833.68,0.124068,-123.22,10.5,9432.67,StrongBuy,MaxDurationReached_neutral,False,60.29,34.66,85.225315,-30.776053,1.0,ranging_at_resistance,0.53
9,2024-04-26 01:00:00,short,64450.79,64155.65,65468.46,0.014508,3.35,1.0,9436.01,StrongSell,PartialExit_12pct,True,42.86,29.79,-27.59326,-64.015384,1.0,ranging_at_resistance,0.75
9,2024-04-26 10:00:00,short,64450.79,64322.58,65468.46,0.10639,6.79,10.0,9442.8,StrongSell,SmallProfitLongTimeBasedExit,False,42.86,49.53,-27.59326,-2.477002,1.0,ranging_at_resistance,0.75
9,2024-04-26 23:30:00,short,63946.21,63774.3,65387.77,0.01464,1.58,5.0,9444.38,StrongSell,PartialExit_12pct,True,46.93,53.51,15.119525,7.383806,1.0,ranging_at_resistance,0.75
9,2024-04-27 00:00:00,short,63946.21,63525.72,65387.77,0.107358,38.3,5.5,9482.68,StrongSell,QuickProfitTaken,False,46.93,41.14,15.119525,-11.59573,1.0,ranging_at_resistance,0.75
9,2024-04-27 17:30:00,short,62538.5,63405.56,63447.76,0.12533,-116.56,15.5,9366.12,StrongSell,MaxDurationReached_neutral,False,36.17,68.85,-99.886387,36.927403,1.0,downtrend,0.26
8,2024-04-28 02:30:00,long,63593.7,63893.83,62650.66,0.018551,4.38,0.5,9370.5,StrongBuy,PartialExit_15pct,True,63.4,69.16,36.11213,51.523963,1.0,uptrend,0.53
8,2024-04-28 03:30:00,long,63593.7,63966.46,62650.66,0.10512,32.48,1.5,9402.98,StrongBuy,QuickProfitTaken,False,63.4,73.1,36.11213,69.50703,1.0,uptrend,0.53
9,2024-04-28 22:30:00,short,63436.2,63150.09,64141.1,0.121866,27.15,10.5,9430.13,StrongSell,SmallProfitLongTimeBasedExit,False,39.21,37.43,-65.062937,-46.483296,1.0,ranging_at_support,0.44
9,2024-04-30 08:00:00,short,63303.82,62756.49,64763.46,0.018377,8.9,0.5,9439.03,StrongSell,PartialExit_15pct,True,13.07,12.7,-91.217207,-117.697352,1.0,ranging_at_support,0.47
9,2024-04-30 09:00:00,short,63303.82,61995.03,64763.46,0.104139,129.77,1.5,9568.8,StrongSell,QuickProfitTaken,False,13.07,13.92,-91.217207,-208.501443,1.0,ranging_at_support,0.47
9,2024-04-30 13:30:00,short,61245.69,60825.77,63259.79,0.128716,46.19,2.0,9614.99,StrongSell,QuickProfitTaken,False,9.16,8.17,-221.540784,-147.618304,1.0,downtrend,0.22
9,2024-04-30 19:30:00,short,60282.58,59299.91,63000.48,0.019722,18.2,1.0,9633.19,StrongSell,PartialExit_15pct,True,32.4,20.04,-6.186749,-54.378288,1.0,downtrend,0.43
9,2024-04-30 20:00:00,short,60282.58,59737.09,63000.48,0.111755,54.25,1.5,9687.45,StrongSell,QuickProfitTaken,False,32.4,29.8,-6.186749,-45.965913,1.0,downtrend,0.43
9,2024-05-01 01:00:00,short,60527.79,60299.01,63545.23,0.015846,2.67,1.5,9690.11,StrongSell,PartialExit_12pct,True,54.81,49.48,156.74089,106.62912,1.0,ranging_at_support,0.3
9,2024-05-01 01:30:00,short,60527.79,60137.33,63545.23,0.1162,38.36,2.0,9728.47,StrongSell,QuickProfitTaken,False,54.81,46.43,156.74089,85.855908,1.0,ranging_at_support,0.3
9,2024-05-01 06:30:00,short,60002.01,59527.8,60947.76,0.020075,8.32,0.5,9736.79,StrongSell,PartialExit_15pct,True,31.87,26.73,26.881735,-0.295415,1.0,ranging_at_resistance,0.46
10,2024-05-01 07:00:00,long,60058.19,58253.07,58288.88,0.127447,-237.6,1.0,9499.19,StrongBuy,StopLoss,False,31.87,17.64,26.881735,-112.525045,1.0,neutral,0.46
9,2024-05-01 07:30:00,short,60002.01,57505.54,60947.76,0.113757,277.31,1.5,9776.5,StrongSell,QuickProfitTaken,False,31.87,16.26,26.881735,-205.668495,1.0,ranging_at_resistance,0.46
10,2024-05-01 21:30:00,long,57365.5,57864.84,50398.84,0.005518,2.44,0.5,9778.93,StrongBuy,PartialExit_15pct,True,55.69,53.22,127.08674,131.147354,1.0,downtrend,0.3
10,2024-05-01 22:30:00,long,57365.5,57831.74,50398.84,0.031272,12.78,1.5,9791.71,StrongBuy,QuickProfitTaken,False,55.69,57.95,127.08674,125.883752,1.0,downtrend,0.3
9,2024-05-02 11:00:00,short,57302.7,58306.65,61595.33,0.144722,-153.66,14.0,9638.05,StrongSell,MaxDurationReached_neutral,False,55.69,67.92,127.08674,66.75526,1.0,downtrend,0.3
10,2024-05-02 11:00:00,long,57800.35,58256.99,56476.46,0.019333,7.71,1.0,9645.75,StrongBuy,PartialExit_15pct,True,50.7,67.92,38.524536,66.75526,1.0,ranging_at_support,0.52
10,2024-05-02 11:30:00,long,57800.35,58515.77,56476.46,0.109553,72.0,1.5,9717.76,StrongBuy,QuickProfitTaken,False,50.7,76.69,38.524536,98.474504,1.0,ranging_at_support,0.52
10,2024-05-02 14:30:00,long,58734.93,58992.19,56858.08,0.01537,3.05,1.0,9720.81,StrongBuy,PartialExit_12pct,True,67.76,75.19,101.194441,106.362618,1.0,neutral,0.63
10,2024-05-02 15:00:00,long,58734.93,59297.6,56858.08,0.112714,56.77,1.5,9777.57,StrongBuy,QuickProfitTaken,False,67.76,75.87,101.194441,127.03451,1.0,neutral,0.63
10,2024-05-02 18:30:00,long,59149.83,59328.53,56984.27,0.128116,15.3,2.0,9792.88,StrongBuy,QuickProfitTaken,False,70.71,66.2,82.014131,34.416951,1.0,uptrend,0.3
9,2024-05-03 00:00:00,short,59058.01,58875.34,60546.49,0.016563,2.05,2.0,9794.92,StrongSell,PartialExit_12pct,True,47.69,46.99,-44.440437,-62.925341,1.0,ranging_at_support,0.75
10,2024-05-03 10:00:00,long,59725.18,59257.56,58163.67,0.127117,-67.01,6.5,9727.92,StrongBuy,MaxDurationReached_neutral,False,71.8,36.24,25.708719,-44.962642,1.0,uptrend,0.61
9,2024-05-03 10:30:00,short,59058.01,59032.87,60546.49,0.121464,-4.12,12.5,9723.8,StrongSell,SmallProfitLongTimeBasedExit,False,47.69,30.94,-44.440437,-61.296926,1.0,ranging_at_support,0.75
9,2024-05-04 14:00:00,short,62671.58,63718.57,64918.68,0.106242,-117.95,9.5,9605.85,StrongSell,MaxDurationReached_uptrend,False,54.92,62.25,-106.624436,-28.075745,1.0,ranging_at_support,0.75
