iteration,date,direction,entry_price,exit_price,stop_loss,position_size,pnl,balance,signal,exit_reason,is_partial,entry_rsi_14,exit_rsi_14,entry_macd_histogram,exit_macd_histogram,ensemble_score,market_phase,trend_strength,duration_hours
4,2024-09-22 09:30:00,long,63112.07,62690.37,62713.27,0.114932,-54.65,9494.23,StrongBuy,StopLoss,False,58.97,38.62,0.0,0.0,0.65,ranging,0.41,6.0
4,2024-09-22 16:30:00,long,62650.57,62735.92,62157.66,0.092455,2.93,9497.17,StrongBuy,StagnantExit,False,39.59,36.5,0.0,0.0,0.54,ranging,0.35,5.5
4,2024-09-22 22:30:00,long,62964.21,63841.75,62545.83,0.150834,124.19,9621.35,StrongBuy,ProfitTarget,False,37.63,57.31,0.0,0.0,0.33,strong_downtrend,0.82,5.0
4,2024-09-23 02:30:00,long,63489.91,63883.69,62927.28,0.082083,27.85,9649.21,StrongBuy,QuickProfit,False,49.4,37.85,0.0,0.0,0.43,ranging,0.39,3.0
4,2024-09-23 04:00:00,long,64651.83,64072.58,64096.7,0.149249,-94.67,9554.54,StrongBuy,StopLoss,False,35.11,33.78,0.0,0.0,0.31,strong_downtrend,0.45,0.5
4,2024-09-23 12:30:00,long,63900.26,63351.83,63375.74,0.145727,-87.85,9466.68,StrongBuy,StopLoss,False,39.88,81.31,0.0,0.0,0.46,strong_downtrend,0.62,7.5
4,2024-09-23 15:00:00,long,63171.98,63446.35,62149.16,0.035541,7.83,9474.51,StrongBuy,ProfitTarget,False,62.56,60.46,0.0,0.0,0.63,ranging,0.95,1.0
4,2024-09-23 23:30:00,long,63608.93,63286.68,62663.5,0.048103,-18.11,9456.4,StrongBuy,StagnantExit,False,48.93,20.38,0.0,0.0,0.56,ranging,0.6,7.5
4,2024-09-24 06:00:00,long,63293.25,63222.08,62350.99,0.080287,-10.06,9446.34,StrongBuy,StagnantExit,False,23.68,64.47,0.0,0.0,0.47,strong_downtrend,1.0,5.5
4,2024-09-24 08:30:00,long,63424.0,63805.63,62634.95,0.095773,31.34,9477.68,StrongBuy,ProfitTarget,False,46.63,55.47,0.0,0.0,0.56,strong_downtrend,1.0,1.0
4,2024-09-24 17:00:00,long,63590.13,63505.16,62580.66,0.07511,-10.47,9467.21,StrongBuy,StagnantExit,False,54.32,66.74,0.0,0.0,0.37,strong_downtrend,0.6,7.5
4,2024-09-24 19:30:00,long,63757.53,64254.86,62985.05,0.047062,20.83,9488.04,StrongBuy,ProfitTarget,False,64.05,74.2,0.0,0.0,0.65,ranging,0.37,1.5
4,2024-09-25 02:00:00,long,64267.65,64348.51,63622.22,0.056449,1.46,9489.5,StrongBuy,StagnantExit,False,58.8,36.79,0.0,0.0,0.65,ranging,0.43,5.5
4,2024-09-25 06:30:00,long,64409.85,63755.14,63778.68,0.13071,-92.74,9396.76,StrongBuy,StopLoss,False,17.11,27.62,0.0,0.0,0.36,strong_downtrend,0.62,3.5
4,2024-09-25 13:30:00,long,63821.09,63709.95,63067.47,0.09975,-16.53,9380.23,StrongBuy,StagnantExit,False,28.33,35.32,0.0,0.0,0.46,strong_downtrend,1.0,6.0
4,2024-09-26 00:30:00,long,63921.42,63038.2,63061.3,0.087246,-81.8,9298.43,StrongBuy,StopLoss,False,44.33,55.76,0.0,0.0,0.38,strong_downtrend,0.57,9.5
4,2024-09-26 03:30:00,long,63140.78,63468.04,62484.99,0.06806,18.59,9317.02,StrongBuy,ProfitTarget,False,42.69,44.68,0.0,0.0,0.65,ranging,0.6,1.5
4,2024-09-26 07:30:00,long,63438.53,63808.48,62712.93,0.102723,32.41,9349.44,StrongBuy,QuickProfitTaken,False,45.31,65.03,0.0,0.0,0.32,strong_downtrend,0.59,3.0
4,2024-09-26 10:00:00,long,63793.02,64174.62,62894.56,0.039959,13.06,9362.5,StrongBuy,ProfitTarget,False,64.33,68.11,0.0,0.0,0.65,ranging,0.51,1.5
4,2024-09-26 15:00:00,long,64391.3,64958.32,63546.81,0.042572,21.78,9384.28,StrongBuy,QuickProfit,False,74.51,44.92,0.0,0.0,0.65,ranging,0.67,4.0
4,2024-09-26 21:30:00,long,65218.12,65000.05,64340.03,0.051298,-14.04,9370.24,StrongBuy,StagnantExit,False,48.98,52.59,0.0,0.0,0.64,ranging,0.56,5.5
4,2024-09-27 03:30:00,long,64973.12,65322.59,64527.56,0.100946,29.65,9399.89,StrongBuy,QuickProfitTaken,False,55.86,21.21,0.0,0.0,0.58,ranging,0.65,5.0
4,2024-09-27 08:30:00,long,65309.85,65684.39,64822.36,0.143928,45.85,9445.74,StrongBuy,QuickProfitTaken,False,42.43,35.35,0.0,0.0,0.49,strong_downtrend,0.74,4.0
4,2024-09-27 14:00:00,long,65737.95,66228.43,64935.68,0.102823,44.63,9490.37,StrongBuy,QuickProfit,False,31.79,30.28,0.0,0.0,0.34,strong_downtrend,0.5,4.5
4,2024-09-27 22:30:00,long,66223.2,65823.19,65409.77,0.121007,-55.24,9435.13,StrongBuy,StagnantExit,False,46.48,54.53,0.0,0.0,0.53,strong_downtrend,0.69,7.5
4,2024-09-28 05:00:00,long,65733.02,65876.56,65329.69,0.112288,9.8,9444.93,StrongBuy,StagnantExit,False,57.73,49.04,0.0,0.0,0.65,ranging,0.45,5.5
4,2024-09-28 08:00:00,long,65939.53,65667.36,65691.35,0.143236,-47.05,9397.88,StrongBuy,StopLoss,False,60.15,64.83,0.0,0.0,0.66,ranging,0.62,2.0
5,2024-09-30 00:00:00,long,65801.18,65211.49,65235.31,0.063775,-41.18,9356.7,StrongBuy,StopLoss,False,67.29,75.58,0.0,0.0,0.49,ranging,0.91,3.0
5,2024-09-30 02:00:00,long,65268.76,64512.2,64536.14,0.049043,-39.83,9316.87,StrongBuy,StopLoss,False,74.28,73.85,0.0,0.0,0.56,ranging,0.91,0.5
5,2024-09-30 09:30:00,long,64407.96,63748.8,63772.66,0.070393,-50.26,9266.62,StrongBuy,StopLoss,False,65.86,56.39,0.0,0.0,0.56,ranging,0.92,6.0
5,2024-09-30 12:30:00,long,63639.33,63997.64,62464.75,0.063114,19.17,9285.79,StrongBuy,ProfitTarget,False,49.91,53.06,0.0,0.0,0.54,volatile,0.51,1.5
5,2024-09-30 20:00:00,long,63871.3,63621.68,62798.22,0.041536,-12.63,9273.15,StrongBuy,StagnantExit,False,45.7,53.94,0.0,0.0,0.52,ranging,0.31,6.0
5,2024-10-01 03:30:00,long,63807.23,63692.24,63214.21,0.075059,-12.72,9260.43,StrongBuy,StagnantExit,False,43.59,33.14,0.0,0.0,0.52,ranging,0.36,6.5
5,2024-10-01 10:30:00,long,63855.43,63869.73,63337.96,0.085899,-3.46,9256.96,StrongBuy,StagnantExit,False,38.71,89.35,0.0,0.0,0.34,ranging,0.4,5.5
5,2024-10-01 14:30:00,long,63720.08,62640.71,62664.93,0.033689,-38.19,9218.78,StrongBuy,StopLoss,False,81.06,63.54,0.0,0.0,0.56,ranging,1.0,2.5
5,2024-10-01 17:00:00,long,62632.92,61669.85,61693.36,0.037677,-38.29,9180.49,StrongBuy,StopLoss,False,61.69,38.88,0.0,0.0,0.56,ranging,0.86,1.0
5,2024-10-01 20:00:00,long,62339.61,61633.95,61657.04,0.064559,-48.98,9131.51,StrongBuy,StopLoss,False,55.26,67.66,0.0,0.0,0.54,ranging,0.55,1.5
5,2024-10-02 01:00:00,long,60862.17,61354.76,60200.73,0.053013,23.34,9154.85,StrongBuy,QuickProfit,False,70.51,67.21,0.0,0.0,0.43,ranging,0.61,3.5
5,2024-10-02 07:30:00,long,61515.4,61687.65,60840.67,0.052102,6.23,9161.08,StrongBuy,StagnantExit,False,54.55,39.54,0.0,0.0,0.56,ranging,0.85,5.5
5,2024-10-02 12:30:00,long,61707.16,60943.49,60965.83,0.059316,-48.41,9112.67,StrongBuy,StopLoss,False,40.74,52.08,0.0,0.0,0.32,ranging,0.44,4.0
5,2024-10-02 15:00:00,long,61338.26,61679.31,60282.43,0.041428,11.95,9124.62,StrongBuy,ProfitTarget,False,52.08,55.65,0.0,0.0,0.54,ranging,0.28,1.0
5,2024-10-02 18:30:00,long,61852.82,60943.79,60966.44,0.049413,-47.51,9077.1,StrongBuy,StopLoss,False,39.44,35.36,0.0,0.0,0.41,ranging,0.29,2.5
5,2024-10-02 20:30:00,long,60236.61,60880.51,59590.67,0.067453,39.94,9117.04,StrongBuy,ProfitTarget,False,50.99,45.49,0.0,0.0,0.49,ranging,0.7,1.0
5,2024-10-03 03:00:00,long,60877.27,61214.19,60387.92,0.08943,25.46,9142.5,StrongBuy,QuickProfitTaken,False,44.78,41.08,0.0,0.0,0.55,ranging,0.84,5.5
5,2024-10-03 07:30:00,long,61454.04,61040.48,61063.24,0.112294,-52.32,9090.18,StrongBuy,StopLoss,False,40.72,60.61,0.0,0.0,0.32,ranging,0.57,3.5
5,2024-10-03 09:00:00,long,60345.3,60598.73,59798.69,0.06386,12.88,9103.06,StrongBuy,ProfitTarget,False,66.97,71.9,0.0,0.0,0.55,ranging,0.94,0.5
5,2024-10-03 10:30:00,long,60710.98,60987.54,60058.81,0.053599,12.03,9115.09,StrongBuy,ProfitTarget,False,51.27,48.66,0.0,0.0,0.47,ranging,1.0,0.5
5,2024-10-03 15:30:00,long,60269.15,60592.24,59421.32,0.086009,23.34,9138.44,StrongBuy,ProfitTarget,False,41.73,32.92,0.0,0.0,0.19,strong_downtrend,0.58,1.0
5,2024-10-03 17:00:00,long,60209.54,60605.16,59486.94,0.101173,34.8,9173.24,StrongBuy,ProfitTarget,False,39.39,42.64,0.0,0.0,0.23,strong_downtrend,0.75,0.5
5,2024-10-03 19:30:00,long,60628.59,60983.53,60002.72,0.117255,35.52,9208.76,StrongBuy,ProfitTarget,False,38.41,41.76,0.0,0.0,0.23,strong_downtrend,0.79,1.5
5,2024-10-04 01:30:00,long,60831.7,61179.54,60314.11,0.142334,42.08,9250.84,StrongBuy,QuickProfitTaken,False,65.94,59.58,0.0,0.0,0.42,strong_downtrend,0.86,5.0
5,2024-10-04 07:00:00,long,60977.37,61277.36,60538.8,0.080998,20.06,9270.91,StrongBuy,QuickProfitTaken,False,63.94,53.58,0.0,0.0,0.54,ranging,0.69,4.5
5,2024-10-04 12:30:00,long,61421.51,61877.25,60652.31,0.057853,23.32,9294.22,StrongBuy,QuickProfit,False,51.3,19.49,0.0,0.0,0.54,ranging,0.66,4.5
5,2024-10-04 16:00:00,long,61537.38,61948.75,60269.59,0.087711,31.45,9325.67,StrongBuy,QuickProfit,False,20.37,21.86,0.0,0.0,0.36,strong_downtrend,0.86,2.5
5,2024-10-04 22:30:00,long,62228.25,62166.13,61266.63,0.116317,-13.41,9312.26,StrongBuy,StagnantExit,False,22.31,52.88,0.0,0.0,0.36,strong_downtrend,1.0,5.5
5,2024-10-05 05:00:00,long,61992.64,62020.86,61695.17,0.150216,-3.73,9308.53,StrongBuy,StagnantExit,False,38.53,57.74,0.0,0.0,0.42,strong_downtrend,0.81,5.5
5,2024-10-05 13:00:00,long,62127.94,62179.42,61816.33,0.143387,-0.24,9308.29,StrongBuy,StagnantExit,False,54.83,57.25,0.0,0.0,0.5,ranging,0.27,5.5
5,2024-10-05 18:00:00,long,62157.04,61868.56,61891.17,0.149754,-51.14,9257.15,StrongBuy,StopLoss,False,44.87,37.23,0.0,0.0,0.47,ranging,0.38,3.5
5,2024-10-05 20:30:00,long,61888.0,61697.96,61720.5,0.149579,-36.33,9220.82,StrongBuy,StopLoss,False,30.7,21.1,0.0,0.0,0.25,strong_downtrend,0.84,1.0
5,2024-10-06 03:30:00,long,61845.2,61838.02,61653.21,0.149095,-8.95,9211.86,StrongBuy,StagnantExit,False,39.5,74.16,0.0,0.0,0.36,strong_downtrend,0.91,5.5
5,2024-10-06 10:30:00,long,61867.85,61975.89,61701.98,0.148896,8.2,9220.07,StrongBuy,StagnantExit,False,58.15,60.77,0.0,0.0,0.47,ranging,0.4,5.5
5,2024-10-06 14:30:00,long,62047.09,62665.13,61642.92,0.087599,49.47,9269.54,StrongBuy,ProfitTarget,False,62.63,61.09,0.0,0.0,0.48,ranging,0.99,3.0
5,2024-10-06 21:00:00,long,62467.38,62458.17,62121.68,0.131178,-8.22,9261.32,StrongBuy,StagnantExit,False,66.82,54.96,0.0,0.0,0.54,ranging,0.98,5.5
5,2024-10-06 22:30:00,long,62292.89,62568.74,61978.5,0.141398,31.46,9292.78,StrongBuy,ProfitTarget,False,44.54,45.67,0.0,0.0,0.49,ranging,0.41,0.5
5,2024-10-07 00:30:00,long,62802.4,63632.97,62516.54,0.147968,114.9,9407.68,StrongBuy,ProfitTarget,False,45.86,39.23,0.0,0.0,0.49,ranging,0.4,1.0
5,2024-10-07 08:30:00,long,63629.51,63505.17,63262.45,0.147851,-26.42,9381.25,StrongBuy,StagnantExit,False,28.65,63.59,0.0,0.0,0.27,strong_downtrend,0.66,5.5
5,2024-10-07 14:00:00,long,63118.42,64149.7,62640.4,0.077649,75.85,9457.11,StrongBuy,ProfitTarget,False,71.9,56.21,0.0,0.0,0.54,ranging,0.91,4.5
5,2024-10-07 18:30:00,long,63973.96,63254.38,63277.93,0.090202,-69.82,9387.29,StrongBuy,StopLoss,False,52.66,18.75,0.0,0.0,0.54,ranging,0.81,3.5
5,2024-10-07 22:30:00,long,63203.78,62740.03,62763.53,0.148524,-76.88,9310.41,StrongBuy,StopLoss,False,13.38,18.47,0.0,0.0,0.25,strong_downtrend,0.93,3.0
5,2024-10-08 00:30:00,long,62213.41,62506.1,61341.43,0.085418,20.45,9330.86,StrongBuy,ProfitTarget,False,17.95,16.76,0.0,0.0,0.25,strong_downtrend,1.0,0.5
5,2024-10-08 02:30:00,long,62427.94,62737.52,61426.76,0.074558,19.09,9349.95,StrongBuy,ProfitTarget,False,19.83,26.16,0.0,0.0,0.26,strong_downtrend,1.0,1.0
5,2024-10-08 09:00:00,long,62635.21,62394.34,61823.27,0.107484,-31.64,9318.31,StrongBuy,StagnantExit,False,24.15,36.4,0.0,0.0,0.36,strong_downtrend,1.0,5.5
5,2024-10-08 13:30:00,long,62532.08,62992.79,61430.99,0.074933,30.5,9348.81,StrongBuy,QuickProfit,False,36.72,55.88,0.0,0.0,0.32,strong_downtrend,1.0,3.5
5,2024-10-08 18:30:00,long,62349.42,62078.33,61279.16,0.082546,-26.77,9322.04,StrongBuy,EndOfTest,False,58.7,70.43,0.0,0.0,0.46,strong_downtrend,0.83,4.0
6,2024-10-10 12:30:00,long,61128.69,60919.77,60345.02,0.095163,-24.85,9297.19,StrongBuy,StagnantExit,False,64.76,36.58,0.0,0.0,0.35,strong_downtrend,0.64,5.5
6,2024-10-10 17:30:00,long,60929.88,59827.56,59850.07,0.068881,-79.49,9217.71,StrongBuy,StopLoss,False,28.58,42.55,0.0,0.0,0.34,strong_downtrend,0.41,3.5
6,2024-10-10 20:30:00,long,59488.01,59757.2,58986.64,0.147079,32.09,9249.8,StrongBuy,ProfitTarget,False,38.05,65.65,0.0,0.0,0.25,strong_downtrend,0.53,1.5
6,2024-10-10 23:00:00,long,59907.32,60225.8,59392.86,0.143837,38.42,9288.22,StrongBuy,ProfitTarget,False,51.0,46.5,0.0,0.0,0.44,strong_downtrend,0.5,1.5
6,2024-10-11 04:30:00,long,60311.73,60661.9,59796.86,0.154004,45.96,9334.18,StrongBuy,QuickProfitTaken,False,50.85,54.48,0.0,0.0,0.44,strong_downtrend,0.46,4.5
6,2024-10-11 09:30:00,long,60605.17,61033.02,60108.67,0.130979,49.23,9383.41,StrongBuy,QuickProfit,False,61.82,35.09,0.0,0.0,0.57,ranging,0.76,4.0
6,2024-10-11 13:00:00,long,61005.84,61378.69,60083.27,0.140591,45.06,9428.47,StrongBuy,QuickProfit,False,26.18,30.19,0.0,0.0,0.39,strong_downtrend,0.73,2.5
6,2024-10-11 15:00:00,long,61671.1,62114.66,60539.28,0.152883,59.72,9488.2,StrongBuy,ProfitTarget,False,32.16,42.5,0.0,0.0,0.39,strong_downtrend,1.0,1.0
6,2024-10-11 17:30:00,long,62238.7,62864.46,61086.25,0.152449,87.24,9575.44,StrongBuy,ProfitTarget,False,37.53,66.43,0.0,0.0,0.44,strong_downtrend,0.9,1.5
6,2024-10-11 19:00:00,long,62723.46,62986.9,61946.38,0.152661,32.01,9607.45,StrongBuy,ProfitTarget,False,68.6,70.69,0.0,0.0,0.48,strong_downtrend,0.83,0.5
6,2024-10-12 05:30:00,long,63061.58,62729.4,62386.29,0.15235,-58.8,9548.65,StrongBuy,StagnantExit,False,64.37,53.42,0.0,0.0,0.36,strong_downtrend,1.0,9.5
6,2024-10-12 11:00:00,long,62684.95,63088.28,62425.22,0.152328,53.25,9601.9,StrongBuy,QuickProfit,False,57.46,53.51,0.0,0.0,0.46,ranging,0.5,4.5
6,2024-10-12 17:30:00,long,62918.17,63047.74,62631.32,0.152609,11.55,9613.45,StrongBuy,StagnantExit,False,37.72,52.49,0.0,0.0,0.51,ranging,0.26,5.5
6,2024-10-13 00:00:00,long,63019.27,63187.18,62749.04,0.152548,17.38,9630.83,StrongBuy,StagnantExit,False,44.53,46.48,0.0,0.0,0.33,strong_downtrend,0.84,5.5
6,2024-10-13 01:30:00,long,63166.97,62927.44,62950.43,0.152466,-44.74,9586.09,StrongBuy,StopLoss,False,52.59,58.04,0.0,0.0,0.51,ranging,0.38,0.5
6,2024-10-13 08:00:00,long,62781.21,62855.37,62575.63,0.15269,3.12,9589.21,StrongBuy,StagnantExit,False,57.94,60.72,0.0,0.0,0.56,ranging,0.37,5.5
6,2024-10-13 14:30:00,long,62803.55,62351.51,62374.29,0.148076,-74.86,9514.35,StrongBuy,StopLoss,False,60.13,36.66,0.0,0.0,0.5,ranging,1.0,5.5
6,2024-10-13 16:00:00,long,62043.0,62417.55,61755.76,0.153351,49.28,9563.63,StrongBuy,ProfitTarget,False,50.68,58.56,0.0,0.0,0.47,ranging,0.64,0.5
6,2024-10-13 22:30:00,long,62612.03,62795.81,62291.67,0.152744,19.88,9583.51,StrongBuy,StagnantExit,False,49.91,47.17,0.0,0.0,0.5,ranging,0.64,5.5
6,2024-10-14 03:00:00,long,62682.71,63290.06,62187.07,0.152098,84.19,9667.7,StrongBuy,ProfitTarget,False,36.93,47.3,0.0,0.0,0.37,ranging,0.43,3.5
6,2024-10-14 09:00:00,long,64301.56,64557.44,63698.67,0.150349,30.19,9697.88,StrongBuy,QuickProfitTaken,False,28.66,34.43,0.0,0.0,0.31,strong_downtrend,0.79,5.0
6,2024-10-14 14:00:00,long,64817.35,66022.85,63971.18,0.149619,172.0,9869.88,StrongBuy,ProfitTarget,False,43.26,62.76,0.0,0.0,0.29,strong_downtrend,1.0,4.0
6,2024-10-14 20:30:00,long,65916.48,65890.1,64768.29,0.149733,-12.39,9857.49,StrongBuy,StagnantExit,False,68.56,25.8,0.0,0.0,0.56,volatile,0.79,5.5
6,2024-10-14 22:00:00,long,65807.7,66070.45,64716.18,0.099635,20.56,9878.05,StrongBuy,ProfitTarget,False,30.38,30.91,0.0,0.0,0.43,ranging,1.0,0.5
6,2024-10-15 05:00:00,long,66452.9,65346.44,65371.63,0.105331,-122.48,9755.57,StrongBuy,StopLoss,False,35.96,34.67,0.0,0.0,0.52,ranging,1.0,6.0
6,2024-10-15 07:00:00,long,65367.78,65719.56,64802.02,0.149241,44.14,9799.71,StrongBuy,ProfitTarget,False,28.71,34.5,0.0,0.0,0.28,strong_downtrend,0.68,1.0
6,2024-10-15 13:30:00,long,65657.62,67630.8,64986.16,0.149255,286.01,10085.71,StrongBuy,ProfitTarget,False,37.04,33.26,0.0,0.0,0.49,ranging,0.89,5.5
6,2024-10-15 20:00:00,long,66795.49,66626.66,65567.38,0.150994,-34.11,10051.61,StrongBuy,StagnantExit,False,51.72,68.14,0.0,0.0,0.55,volatile,0.95,5.5
6,2024-10-15 22:00:00,long,66460.63,66775.09,65584.99,0.151242,38.94,10090.55,StrongBuy,ProfitTarget,False,70.01,63.61,0.0,0.0,0.56,uptrend,0.4,1.0
6,2024-10-15 23:30:00,long,66744.48,67027.62,66024.55,0.151182,34.16,10124.71,StrongBuy,ProfitTarget,False,57.53,53.11,0.0,0.0,0.61,uptrend,0.46,0.5
6,2024-10-16 01:00:00,long,66798.23,67443.76,66083.17,0.151572,89.15,10213.86,StrongBuy,ProfitTarget,False,60.09,58.07,0.0,0.0,0.5,ranging,0.38,0.5
6,2024-10-16 08:00:00,long,67365.79,67122.3,66665.07,0.151618,-45.64,10168.22,StrongBuy,StagnantExit,False,50.36,39.53,0.0,0.0,0.45,ranging,0.35,6.0
6,2024-10-16 09:30:00,long,67124.2,67383.07,66562.83,0.151484,30.5,10198.72,StrongBuy,ProfitTarget,False,41.8,41.09,0.0,0.0,0.4,ranging,0.67,0.5
6,2024-10-16 11:00:00,long,67655.3,68091.33,67054.05,0.150745,56.98,10255.7,StrongBuy,ProfitTarget,False,38.38,50.54,0.0,0.0,0.4,ranging,0.67,0.5
6,2024-10-16 17:30:00,long,67891.85,67904.01,67301.18,0.151059,-6.93,10248.77,StrongBuy,StagnantExit,False,35.67,51.44,0.0,0.0,0.5,ranging,0.6,5.5
6,2024-10-16 20:30:00,long,68009.61,67588.13,67613.11,0.150696,-72.26,10176.52,StrongBuy,StopLoss,False,50.35,63.63,0.0,0.0,0.52,ranging,0.47,2.0
6,2024-10-17 01:30:00,long,67566.7,67860.78,67111.76,0.150614,35.57,10212.09,StrongBuy,RSIExtreme,False,55.01,79.44,0.0,0.0,0.5,uptrend_transition,0.47,3.5
6,2024-10-17 08:30:00,long,67548.86,67414.35,67005.67,0.151181,-29.06,10183.03,StrongBuy,StagnantExit,False,72.64,32.0,0.0,0.0,0.58,strong_uptrend,0.94,6.0
6,2024-10-17 15:00:00,long,67364.42,67246.07,66504.18,0.151163,-26.59,10156.43,StrongBuy,StagnantExit,False,32.38,54.17,0.0,0.0,0.4,ranging,0.75,5.5
6,2024-10-17 22:00:00,long,67317.67,67304.13,66758.1,0.150873,-10.73,10145.71,StrongBuy,StagnantExit,False,56.41,23.07,0.0,0.0,0.56,ranging,0.61,5.5
6,2024-10-18 01:00:00,long,67389.03,67685.03,66901.64,0.150554,35.87,10181.58,StrongBuy,ProfitTarget,False,35.44,45.91,0.0,0.0,0.52,ranging,1.0,1.5
6,2024-10-18 03:30:00,long,68100.8,67541.35,67566.33,0.149507,-92.32,10089.26,StrongBuy,StopLoss,False,28.73,35.9,0.0,0.0,0.39,ranging,1.0,1.5
6,2024-10-18 06:00:00,long,67820.79,68133.53,67088.49,0.148764,37.88,10127.14,StrongBuy,ProfitTarget,False,37.1,32.55,0.0,0.0,0.39,ranging,1.0,1.5
6,2024-10-18 13:30:00,long,68104.3,68157.8,67325.59,0.1487,-0.71,10126.43,StrongBuy,StagnantExit,False,30.61,58.6,0.0,0.0,0.49,ranging,1.0,6.5
6,2024-10-18 15:00:00,long,68223.21,68627.29,67315.21,0.148431,51.29,10177.73,StrongBuy,ProfitTarget,False,63.28,47.62,0.0,0.0,0.55,uptrend_transition,0.5,0.5
6,2024-10-18 23:30:00,long,68729.25,68391.84,67954.92,0.148084,-58.65,10119.08,StrongBuy,StagnantExit,False,57.03,70.72,0.0,0.0,0.55,uptrend,0.42,7.5
6,2024-10-19 04:30:00,long,68426.76,68286.8,68146.5,0.147882,-29.34,10089.73,StrongBuy,EndOfTest,False,72.68,49.44,0.0,0.0,0.56,uptrend,0.56,4.0
7,2024-10-20 22:00:00,short,68456.07,68887.99,68862.84,0.09525,-46.73,10043.0,StrongSell,StopLoss,False,28.72,23.31,0.0,0.0,0.5,ranging,1.0,5.0
7,2024-10-21 04:00:00,short,69086.56,68815.63,69796.07,0.054355,11.52,10054.52,StrongSell,RSIExtreme,False,19.85,21.58,0.0,0.0,0.58,ranging,1.0,4.5
7,2024-10-21 06:30:00,short,69012.85,68709.47,70073.49,0.036402,8.9,10063.42,StrongSell,ProfitTarget,False,20.15,31.85,0.0,0.0,0.49,ranging,1.0,1.5
7,2024-10-21 08:30:00,short,68646.42,68321.3,69773.75,0.041565,11.08,10074.5,StrongSell,ProfitTarget,False,37.19,32.9,0.0,0.0,0.58,ranging,1.0,1.0
7,2024-10-21 13:30:00,short,68312.36,67346.65,69483.95,0.088464,80.3,10154.79,StrongSell,ProfitTarget,False,23.41,23.74,0.0,0.0,0.58,volatile,1.0,4.0
7,2024-10-21 15:00:00,short,67393.94,66986.77,68711.24,0.080585,28.18,10182.97,StrongSell,ProfitTarget,False,25.87,32.72,0.0,0.0,0.69,volatile,1.0,0.5
7,2024-10-21 23:00:00,short,67332.12,67506.94,68797.2,0.080985,-18.83,10164.15,StrongSell,StagnantExit,False,37.82,80.23,0.0,0.0,0.61,volatile,1.0,7.0
7,2024-10-22 05:30:00,short,67347.07,67590.8,68059.9,0.150922,-45.49,10118.66,StrongSell,StagnantExit,False,72.35,45.62,0.0,0.0,0.58,uptrend,1.0,5.5
7,2024-10-22 08:00:00,short,67537.07,67039.31,68208.78,0.120513,53.05,10171.71,StrongSell,ProfitTarget,False,55.48,63.53,0.0,0.0,0.36,uptrend,0.41,1.0
7,2024-10-22 16:00:00,short,66905.18,67009.73,67604.12,0.069854,-11.3,10160.4,StrongSell,StagnantExit,False,56.67,74.56,0.0,0.0,0.57,ranging,0.98,7.0
7,2024-10-22 22:00:00,short,66933.88,67630.25,67605.16,0.151798,-114.44,10045.96,StrongSell,StopLoss,False,76.32,50.6,0.0,0.0,0.5,strong_uptrend,1.0,5.0
7,2024-10-23 00:00:00,short,67518.95,67257.96,68396.07,0.095817,19.48,10065.45,StrongSell,ProfitTarget,False,68.39,67.86,0.0,0.0,0.4,strong_uptrend,0.86,0.5
7,2024-10-23 06:30:00,short,67136.67,66916.81,68097.1,0.118886,19.32,10084.77,StrongSell,StagnantExit,False,58.38,37.06,0.0,0.0,0.46,strong_uptrend,0.81,5.5
7,2024-10-23 08:30:00,short,66920.36,66529.24,67531.98,0.150698,50.34,10135.11,StrongSell,ProfitTarget,False,52.58,55.62,0.0,0.0,0.56,strong_uptrend,0.53,1.0
7,2024-10-23 15:00:00,short,66314.15,66148.25,66829.15,0.129911,14.19,10149.3,StrongSell,StagnantExit,False,55.88,68.48,0.0,0.0,0.66,ranging,0.47,5.5
7,2024-10-23 16:30:00,short,66183.78,65882.96,66640.63,0.15335,37.47,10186.77,StrongSell,ProfitTarget,False,56.12,51.89,0.0,0.0,0.68,ranging,0.44,0.5
7,2024-10-23 18:00:00,short,65901.1,65625.18,66342.25,0.154577,33.96,10220.73,StrongSell,ProfitTarget,False,58.94,64.78,0.0,0.0,0.54,ranging,0.53,0.5
7,2024-10-23 20:30:00,short,66018.8,66516.61,66492.04,0.154815,-85.84,10134.89,StrongSell,StopLoss,False,61.41,52.69,0.0,0.0,0.63,ranging,0.75,1.5
7,2024-10-24 00:30:00,short,66495.46,67078.34,67053.54,0.087169,-55.79,10079.1,StrongSell,StopLoss,False,48.08,42.19,0.0,0.0,0.59,ranging,0.79,3.0
7,2024-10-24 07:30:00,short,67227.71,67120.28,67806.16,0.06691,3.34,10082.45,StrongSell,StagnantExit,False,33.92,51.92,0.0,0.0,0.59,ranging,0.77,5.5
7,2024-10-24 12:30:00,short,67108.71,67409.52,67384.56,0.150241,-53.83,10028.61,StrongSell,StopLoss,False,53.63,63.57,0.0,0.0,0.32,strong_uptrend,0.42,4.0
7,2024-10-24 19:00:00,short,67557.35,67939.16,67914.24,0.148446,-65.28,9963.33,StrongSell,StopLoss,False,60.33,50.67,0.0,0.0,0.36,strong_uptrend,0.66,5.5
7,2024-10-25 02:00:00,short,68079.83,67962.79,68716.58,0.125177,7.37,9970.7,StrongSell,StagnantExit,False,43.2,37.66,0.0,0.0,0.4,strong_uptrend,0.43,5.5
